,acc_05-dims
4309,0.018214751871287394
4310,0.001843318
4311,0.014528115926586932
4312,0.01843318
4313,0.016824272129138805
4314,0.011528728590074849
4315,0.008529341
4316,0.007389254
4317,0.009685411
4318,0.010607069603899736
4319,0.017980341493300658
4320,0.011059907834101382
4321,0.006451613
4322,0.002077728
4323,0.014075277696385285
4324,0.012903225806451613
4325,0.022370209
4326,0.008294931
4327,0.014762526304573666
4328,0.01246637
4329,0.012450387576249966
4330,0.01084148
4331,0.016621826802695718
4332,0.013840867
4333,0.012700780480008523
4334,0.019839642
4335,0.017996324
4336,0.011075890359873206
4337,0.021917370341759678
4338,0.020510908
4339,0.017527503
4340,0.031821209
4341,0.02168296
4342,0.020979729
4343,0.025838416664446872
4344,0.029493087557603687
4345,0.015902613142963692
4346,0.009232572
4347,0.006920434
4348,0.010372659225913001
4349,0.001156069
4350,0.012919208332223436
4351,0.00921659
4352,0.015684185290748782
4353,0.007623665
4354,0.005545936
4355,0.004389867
4356,0.004608295
4357,0.004842705
4358,0.008998162
4359,0.001156069
4360,0.004842705
4361,0.008294931
4362,0.006451613
4363,0.005998775
4364,0.000921659
4365,0.018433179723502304
4366,0.004608295
4367,0.003686636
4368,0.002764977
4369,0.007373272
4370,0.005529954
4371,0.011981566820276499
4372,0
4373,0.003233798
4374,0.002077728
4375,0.004389867
4376,0.009014145
4377,0.002312139
4378,0.001843318
4379,0.017309075
4380,0.010857462507658292
4381,0.01084148
4382,0.004155457
4383,0.004608295
4384,0.002999387
4385,0.011059907834101382
4386,0.001156069
4387,0.004389867
4388,0
4389,0.008529341
4390,0.01084148
4391,0.002077728
4392,0.016605844
4393,0.007842093
4394,0.028821821475187127
4395,0.005529954
4396,0.001843318
4397,0.006686023
4398,0.006936416
4399,0
4400,0.013372046562425082
4401,0.005764364
4402,0.001843318
4403,0.002077728
4404,0.004608295
4405,0.006686023
4406,0
4407,0.013824884792626729
4408,0.002312139
4409,0.008529341
4410,0.012903225806451613
4411,0.007373272
4412,0.008545324
4413,0.007373272
4414,0.015902613142963692
4415,0.011528728590074852
4416,0.010138248847926268
4417,0.010138248847926268
4418,0.02029248
4419,0.008294931
4420,0.010138248847926268
4421,0.006451613
4422,0.007373272
4423,0.007373272
4424,0.006451613
4425,0.002077728
4426,0.010154231
4427,0.017325058
4428,0.009466983
4429,0.003686636
4430,0.017543485788870834
4431,0.016621826802695718
4432,0.01246637
4433,0.027681735
4434,0.022839029
4435,0.021917370341759678
4436,0.022588636424176235
4437,0.023963133640552997
4438,0.005311526
4439,0.002764977
4440,0.005529954
4441,0.010138248847926268
4442,0.01084148
4443,0.010372659225913001
4444,0.006233185
4445,0.011294318212088117
4446,0.002999387
4447,0.009451
4448,0.014746543778801843
4449,0.027649769585253458
4450,0.008294931
4451,0.022119815668202765
4452,0.019589249087664153
4453,0.008294931
4454,0.026040862
4455,0.017996324
4456,0.034367758
4457,0.006467595
4458,0.002999387
4459,0.030212301217335712
4460,0.016856237180682455
4461,0.014309688074372018
4462,0.003233798
4463,0.008294931
4464,0.010607069603899736
4465,0.023510295410351347
4466,0.016387416424708985
4467,0.009466983
4468,0.007842093
4469,0.027196931
4470,0.015668202764976956
4471,0.032039636663914114
4472,0.015668203
4473,0.038709677
4474,0.033179724
4475,0.041709065
4476,0.039631336405529946
4477,0.039865747
4478,0.022119815668202765
4479,0.020510908
4480,0.021198156682027652
4481,0.042630723742042034
4482,0.030414746543778803
4483,0.025806451612903226
4484,0.037351163
4485,0.025806451612903226
4486,0.019354839
4487,0.011981566820276499
4488,0.020276497695852536
4489,0.016137024
4490,0.013824884792626727
4491,0.014528115926586932
4492,0.018214751871287394
4493,0.011059907834101382
4494,0.016605844
4495,0.007842093
4496,0.014059295170613462
4497,0.022119815668202765
4498,0.016371434
4499,0.006451613
4500,0.018433179723502304
4501,0.037351163
4502,0.041256226525665275
4503,0.024900775152499933
4504,0.01866759
4505,0.03733518
4506,0.040787406
4507,0.040787406
4508,0.021666977
4509,0.030649156921765536
4510,0.029040249
4511,0.022354226046189498
4512,0.000921659
4513,0.007373272
4514,0.011528728590074852
4515,0.008294931
4516,0.004608295
4517,0.017074665032897365
4518,0.012919208332223436
4519,0.010138248847926268
4520,0.011528729
4521,0.010138248847926268
4522,0.024900775152499933
4523,0.011075890359873206
4524,0.008763752
4525,0.003686636
4526,0.003233798
4527,0.004608295
4528,0.014996937
4529,0.006451613
4530,0.005077116
4531,0.007373272
4532,0.013137636184438348
4533,0.027665752111025278
4534,0.016605844
4535,0.017980341493300658
4536,0.024900775152499933
4537,0.012450387576249968
4538,0.022588636424176235
4539,0.022588636424176235
4540,0.015215364534775311
4541,0.013372046562425082
4542,0.008294931
4543,0.007373272
4544,0.01843318
4545,0.007607682
4546,0.005529954
4547,0.023963133640552997
4548,0.006451613
4549,0.002999387
4550,0.038491249567139924
4551,0.011294318212088117
4552,0.013137636184438348
4553,0.012215977198263232
4554,0.018214751871287394
4555,0.011528728590074852
4556,0.020526890599611092
4557,0.01866759
4558,0.019354839
4559,0.044239631
4560,0.020276497695852536
4561,0.032258065
4562,0.032492475
4563,0.027649769585253458
4564,0.022119815668202765
4565,0.023041475
4566,0.048395088
4567,0.028805838949415307
4568,0.052534562211981564
4569,0.040552995
4570,0.044239631
4571,0.036866359
4572,0.044239631
4573,0.050691244
4574,0.051612903
4575,0.035944700460829496
4576,0.031117977677739005
4577,0.020510908
4578,0.036866359
4579,0.036866359
4580,0.038256839189153194
4581,0.036866359
4582,0.015902613142963692
4583,0.027649769585253458
4584,0.035023041474654376
4585,0.012684797954236701
4586,0.020510908
4587,0.028118590341226924
4588,0.023963133640552994
4589,0.032258065
4590,0.029727498
4591,0.032726885272102504
4592,0.033648544
4593,0.053472204
4594,0.026040861990889962
4595,0.017511520737327188
4596,0.049769585253456226
4597,0.045864521
4598,0.040787406
4599,0.023963133640552997
4600,0.024884793
4601,0.035039024
4602,0.033414134
4603,0.040552995
4604,0.031336406
4605,0.019354839
4606,0.055299539
4607,0.041474654377880185
4608,0.034101382
4609,0.029493087557603687
4610,0.041021816
4611,0.032726885272102504
4612,0.047239019
4613,0.037788018
4614,0.045395701
4615,0.046082949
4616,0.050238406
4617,0.040100157161503426
4618,0.029274659705388773
4619,0.025353613
4620,0.037100769824991345
4621,0.035960683
4622,0.039865747
4623,0.035039024
4624,0.022823046802162968
4625,0.023979116166324817
4626,0.032492475
4627,0.039412909
4628,0.026040862
4629,0.023744705788338084
4630,0.028134572866998747
4631,0.034836579
4632,0.033664527
4633,0.010607069603899736
4634,0.023979116166324817
4635,0.009685411
4636,0.022119815668202765
4637,0.011294318212088117
4638,0.022119815668202765
4639,0.019589249087664153
4640,0.003921046
4641,0.017058683
4642,0.031805226285927385
4643,0.030196319
4644,0.049785568
4645,0.015215364534775311
4646,0.009232572
4647,0.019589249087664153
4648,0.016605844276923895
4649,0.020526890599611092
4650,0.023542260461894997
4651,0.018214752
4652,0.035960683
4653,0.019839642
4654,0.026291255
4655,0.021917370341759675
4656,0.025838416664446872
4657,0.031384353107269385
4658,0.029977890839348976
4659,0.022839029
4660,0.032524439945659414
4661,0.028603393622972217
4662,0.026307237420420338
4663,0.048677445992381656
4664,0.021666977438001115
4665,0.024431954396526463
4666,0.012450387576249968
4667,0.013137636184438348
4668,0.007373272
4669,0.013824884792626729
4670,0.020276497695852536
4671,0.007858075
4672,0.009919821
4673,0.017527503
4674,0.014762526304573666
4675,0.010372659225913001
4676,0.008294931
4677,0.017745931115313925
4678,0.006451613
4679,0.005529954
4680,0.01084148
4681,0.011310301
4682,0.008529341
4683,0.007623665
4684,0.017996324
4685,0.004608295
4686,0.017761913641085748
4687,0.013606456940411817
4688,0.022620601475719877
4689,0.017058683
4690,0.014309688074372018
4691,0.007389254
4692,0.005311526
4693,0.01843318
4694,0.019605231613435976
4695,0.030649156921765536
4696,0.009451
4697,0.018449162249274127
4698,0.018917983005247597
4699,0.001156069
4700,0.013824884792626729
4701,0.00921659
4702,0.008294931
4703,0.019605231613435976
4704,0.007842093
4705,0.008763752
4706,0.007373272
4707,0.005529954
4708,0.011059907834101382
4709,0.010138248847926268
4710,0
4711,0.003921046
4712,0.002764977
4713,0.00921659
4714,0.005529954
4715,0.00921659
4716,0.009451
4717,0.006451613
4718,0.005764364
4719,0.004608295
4720,0.009451
4721,0.011059907834101382
4722,0.000921659
4723,0.005311526
4724,0.002077728
4725,0.001156069
4726,0.011310300737859939
4727,0.006686023
4728,0.002999387
4729,0.005311526
4730,0.011981566820276499
4731,0.019354839
4732,0.017527503263099008
4733,0.02144855
4734,0.018667590101489037
4735,0.033882954636264354
4736,0.023963133640552997
4737,0.017745931115313925
4738,0.023510295
4739,0.02950907
4740,0.028118590341226924
4741,0.019823659
4742,0.02788418
4743,0.021901388
4744,0.026040861990889962
4745,0.016589861751152075
4746,0.025135185530486666
4747,0.021214139207799472
4748,0.021666977
4749,0.022588636424176235
4750,0.015668202764976956
4751,0.014980954156788578
4752,0.017745931115313925
4753,0.025353613
4754,0.023041475
4755,0.014746543778801843
4756,0.042444260941370764
4757,0.030228283743107532
4758,0.029977890839348976
4759,0.037569591
4760,0.043099544
4761,0.048395088
4762,0.04631736
4763,0.038038411336938284
4764,0.029727498
4765,0.041256226525665275
4766,0.049551157401241316
4767,0.036195093
4768,0.047958232332649633
4769,0.038038411336938284
4770,0.037116752350763164
4771,0.049785567779228046
4772,0.036429504
4773,0.04313151
4774,0.042646706267813854
4775,0.024682347
4776,0.045662076
4777,0.028587411097200394
4778,0.012903225806451613
4779,0.01843318
4780,0.012215977198263232
4781,0.017745931115313925
4782,0.011059907834101382
4783,0.018433179723502304
4784,0.006451613
4785,0.01866759
4786,0.023510295410351347
4787,0.036898324498548254
4788,0.025588023760688312
4789,0.03896007
4790,0.014980954156788576
4791,0.026962520977065075
4792,0.025119203004714846
4793,0.027431341733038545
4794,0.050504781
4795,0.024197544
4796,0.015668202764976956
4797,0.026040861990889962
4798,0.016589861751152075
4799,0.026962520977065075
4800,0.001843318
4801,0.007842093
4802,0.007373272
4803,0.006451613
4804,0.011059907834101382
4805,0.01084148
4806,0.003686636
4807,0.015668203
4808,0.00921659
4809,0.012903225806451613
4810,0.00921659
4811,0.010372659
4812,0.008294931
4813,0.001843318
4814,0.005529954
4815,0.007373272
4816,0.004608295
4817,0.005529954
4818,0.006451613
4819,0.002764977
4820,0.012215977198263232
4821,0.005529954
4822,0.007373272
4823,0.021198157
4824,0.013824884792626729
4825,0.002764977
4826,0.029961908313577156
4827,0.007373272
4828,0.023963133640552994
4829,0.003686636
4830,0.003686636
4831,0.011981566820276499
4832,0.004608295
4833,0.003686636
4834,0.010138248847926268
4835,0.011059907834101382
4836,0.016371434
4837,0.012903225806451613
4838,0.006233185
4839,0.010138248847926268
4840,0.007373272
4841,0.017511520737327188
4842,0.011294318212088117
4843,0.012903225806451613
4844,0.013824884792626727
4845,0.017527503263099008
4846,0.004608295
4847,0.013137636184438348
4848,0.011310300737859939
4849,0.004608295
4850,0.007842093
4851,0.004842705
4852,0.003686636
4853,0.005529954
4854,0.013824884792626729
4855,0.018667590101489037
4856,0.009451
4857,0.016137024
4858,0.007842093
4859,0.014059295170613462
4860,0
4861,0.005529954
4862,0.007607682
4863,0.005998775
4864,0.010372659225913001
4865,0.017745931115313925
4866,0.003686636
4867,0.018433179723502304
4868,0.010138248847926268
4869,0.024884793
4870,0.008294931
4871,0.000921659
4872,0.013824884792626727
4873,0.019354839
4874,0.00921659
4875,0.016840255
4876,0.005764364
4877,0.016589861751152075
4878,0.010138248847926268
4879,0.007607682
4880,0.008294931
4881,0.011059907834101382
4882,0.016824272
4883,0.004608295
4884,0.010138248847926268
4885,0.017745931115313925
4886,0.015668202764976956
4887,0.007607682
4888,0.008294931
4889,0.012903225806451613
4890,0.013824884792626729
4891,0.00921659
4892,0.011310301
4893,0.002312139
4894,0.005529954
4895,0.010138248847926268
4896,0.011310300737859939
4897,0.005529954
4898,0.007373272
4899,0.007154844
4900,0.001843318
4901,0.005077116
4902,0.013169601235981992
4903,0.013856849844170373
4904,0.005764364
4905,0.006451613
4906,0.007842093
4907,0.011059907834101382
4908,0.002077728
4909,0.011059907834101382
4910,0.008294931
4911,0.004608295
4912,0.014746543778801843
4913,0.013824884792626729
4914,0.029056231853173863
4915,0.024900775152499936
4916,0.027649769585253458
4917,0.024197544
4918,0.017511521
4919,0.030649156921765536
4920,0.026728110599078342
4921,0.036866359
4922,0.040552995
4923,0.037788018
4924,0.035944700460829496
4925,0.036413521
4926,0.04516129
4927,0.04631736
4928,0.030883567
4929,0.034570203
4930,0.026728110599078342
4931,0.039865747
4932,0.048395088
4933,0.028571429
4934,0.042865134
4935,0.054377880184331796
4936,0.037788018
4937,0.026275272368876695
4938,0.034335793
4939,0.022119815668202765
4940,0.031805226285927385
4941,0.036647932
4942,0.027916145014783837
4943,0.035491862
4944,0.025822434
4945,0.023041475
4946,0.023275885032364614
4947,0.013840867
4948,0.01246637
4949,0.020276497695852536
4950,0.013372046562425082
4951,0.015668203
4952,0.025822434
4953,0.017745931115313925
4954,0.020745318451826002
4955,0.01866759
4956,0.011528728590074852
4957,0.030649156921765536
4958,0.023275885032364614
4959,0.028571429
4960,0.038944088
4961,0.015684185290748782
4962,0.015668202764976956
4963,0.022823046802162968
4964,0.020510908
4965,0.029040249
4966,0.031821209
4967,0.016824272
4968,0.042396313364055305
4969,0.037788018
4970,0.015668202764976956
4971,0.023275885032364614
4972,0.015215364534775311
4973,0.048160677659092724
4974,0.030414746543778803
4975,0.047926267281105994
4976,0.037335180202978074
4977,0.034101382
4978,0.026728110599078342
4979,0.021198156682027652
4980,0.034101382
4981,0.024884793
4982,0.041256226525665275
4983,0.018433179723502304
4984,0.026962520977065075
4985,0.020745318451826002
4986,0.025588023760688316
4987,0.028805838949415307
4988,0.007373272
4989,0.012215977198263232
4990,0.022370209
4991,0.020058069843637623
4992,0.013606456940411817
4993,0.012684797954236701
4994,0.015668203
4995,0.017511521
4996,0.026509683
4997,0.022370209
4998,0.015668202764976956
4999,0.014059295170613462
5000,0.027212914
5001,0.022588636424176235
5002,0.022839029327934794
5003,0.016168989
5004,0.017527503263099008
5005,0.027212914
5006,0.023963133640552997
5007,0.011981566820276499
5008,0.010138248847926268
5009,0.012903225806451613
5010,0.023275885032364614
5011,0.011075890359873206
5012,0.022604618949948054
5013,0.017527503
5014,0.020510908073839266
5015,0.011059907834101382
5016,0.023744705788338084
5017,0.030883567
5018,0.030414746543778803
5019,0.020276497695852536
5020,0.025119203004714846
5021,0.011075890359873206
5022,0.012466370102021788
5023,0.006451613
5024,0.010372659225913001
5025,0.013137636184438348
5026,0.01084148
5027,0.011981566820276499
5028,0.005764364
5029,0.013606456940411817
5030,0.009451
5031,0.010388641751684824
5032,0.013840867
5033,0.018917983005247597
5034,0.011294318212088117
5035,0.020090035
5036,0.028837804
5037,0.025369595908473402
5038,0.012919208332223436
5039,0.011997549
5040,0.003233798
5041,0.021230122
5042,0.011981566820276497
5043,0.009451
5044,0.017745931115313925
5045,0.023275885032364614
5046,0.011981566820276499
5047,0.01843318
5048,0.006451613
5049,0.008294931
5050,0.013824884792626729
5051,0.008294931
5052,0.013606456940411816
5053,0.011981566820276499
5054,0.011981566820276499
5055,0.008294931
5056,0.011059907834101382
5057,0.012903225806451613
5058,0.016589861751152075
5059,0.015668202764976956
5060,0.014980954156788576
5061,0.017058683
5062,0.012903225806451613
5063,0.003686636
5064,0.003686636
5065,0.010138248847926268
5066,0.019855624517194533
5067,0.017761913641085748
5068,0.012919208332223436
5069,0.011310301
5070,0.017527503
5071,0.011981566820276499
5072,0.015684185290748782
5073,0.014309688074372018
5074,0.012684797954236701
5075,0.013856849844170373
5076,0.015231347060547134
5077,0.010372659225913001
5078,0.010138248847926268
5079,0.006451613
5080,0.029541035134919152
5081,0.021198157
5082,0.014746543778801843
5083,0.011059907834101382
5084,0.019589249087664153
5085,0.010138248847926268
5086,0.007607682
5087,0.00921659
5088,0.026525665
5089,0.006920434
5090,0.010138248847926268
5091,0.008294931
5092,0.011059907834101382
5093,0.011528728590074852
5094,0.011528729
5095,0.025369595908473402
5096,0.011981566820276499
5097,0.007373272
5098,0.004608295
5099,0.021901387815987855
5100,0.021198157
5101,0.018433179723502304
5102,0.009232572
5103,0.016605844
5104,0.007842093
5105,0.008310913
5106,0.022119815668202765
5107,0.023275885032364614
5108,0.02029248
5109,0.032258065
5110,0.031586798
5111,0.019839642
5112,0.011981566820276499
5113,0.030915532351295915
5114,0.010372659225913001
5115,0.024245492
5116,0.016371434
5117,0.008076503
5118,0.00921659
5119,0.011981566820276499
5120,0.010138248847926268
5121,0.027681735
5122,0.005764364
5123,0.003921046
5124,0.016621826802695718
5125,0.016371434
5126,0.006451613
5127,0.012903225806451613
5128,0.015668202764976956
5129,0.019354839
5130,0.011059907834101382
5131,0.012903225806451613
5132,0.012903225806451613
5133,0.023744705788338084
5134,0.019354839
5135,0.012919208332223436
5136,0.019386803761221066
5137,0.019370821235449243
5138,0.014059295170613462
5139,0.027431341733038545
5140,0.017511520737327188
5141,0.016589861751152075
5142,0.016824272129138805
5143,0.012903225806451613
5144,0.011059907834101382
5145,0.005529954
5146,0.007607682
5147,0.027884179963240184
5148,0.024900775152499933
5149,0.007373272
5150,0.023963133640552994
5151,0.026509683
5152,0.011528728590074852
5153,0.014293705548600197
5154,0.005529954
5155,0.026744093
5156,0.013824884792626729
5157,0.005311526
5158,0.013153618710210169
5159,0.016840255
5160,0.015215364534775311
5161,0.005311526
5162,0.016840255
5163,0.035055006526198015
5164,0.011075890359873206
5165,0.012935190857995257
5166,0.011763138968061585
5167,0.007373272
5168,0.015918595668735516
5169,0.00921659
5170,0.017293092885112278
5171,0.009451
5172,0.017511520737327188
5173,0.000921659
5174,0.010138248847926268
5175,0.005311526
5176,0.014980954156788578
5177,0.010607069603899736
5178,0.005545936
5179,0.008076503
5180,0.011059907834101382
5181,0.012684797954236701
5182,0.005998775
5183,0.009701393
5184,0.013856849844170373
5185,0.022151781
5186,0.035273434
5187,0.021448549585786205
5188,0.030931514877067738
5189,0.032774833
5190,0.017996324
5191,0.010138248847926268
5192,0.005529954
5193,0.010138248847926268
5194,0.012450387576249968
5195,0.010607069603899736
5196,0.026509683
5197,0.024229509070083376
5198,0.029525052609147333
5199,0.024431954396526463
5200,0.008763752
5201,0.016621826802695715
5202,0.001843318
5203,0.020074052369409446
5204,0.022386191097733148
5205,0.028150555
5206,0.018012306544844304
5207,0.016840255
5208,0.012684797954236701
5209,0.014544098452358753
5210,0.018246716922831037
5211,0.022620601
5212,0.015231347060547134
5213,0.011981566820276499
5214,0.018433179723502304
5215,0.018667590101489037
5216,0.02168296
5217,0.024884793
5218,0.022588636
5219,0.016589861751152075
5220,0.013388029088196904
5221,0.021949335
5222,0.013824884792626729
5223,0.012684797954236701
5224,0.017761913641085748
5225,0.023792653365653553
5226,0.011091872885645029
5227,0.027697717162568924
5228,0.031400336
5229,0.021011694
5230,0.024698329826056846
5231,0.013856849844170372
5232,0.022151780719746408
5233,0.024900775152499933
5234,0.018917983005247597
5235,0.011294318212088117
5236,0.010138248847926268
5237,0.026728110599078335
5238,0.010138248847926268
5239,0.022386191097733148
5240,0.011310301
5241,0.011294318212088117
5242,0.016137023520950425
5243,0.012903225806451613
5244,0.012215977198263232
5245,0.015668203
5246,0.024197544
5247,0.013824884792626729
5248,0.021214139207799472
5249,0.018214751871287394
5250,0.012215977198263232
5251,0.026509683
5252,0.028571429
5253,0.024463919
5254,0.018230734397059217
5255,0.030681122
5256,0.042444260941370764
5257,0.04313151
5258,0.021933352867531498
5259,0.014996936682560403
5260,0.024900775152499936
5261,0.024916757678271756
5262,0.022855011853706614
5263,0.023041475
5264,0.025838416664446872
5265,0.019823659
5266,0.018902000479475774
5267,0.019370821235449243
5268,0.008294931
5269,0.023057457180149704
5270,0.033414134
5271,0.033664526784049444
5272,0.022823046802162968
5273,0.024884793
5274,0.024884793
5275,0.036663914
5276,0.034133348
5277,0.031805226285927385
5278,0.039444874
5279,0.041506619
5280,0.024682347300285023
5281,0.021917370341759675
5282,0.024666365
5283,0.039679284
5284,0.031133960203510825
5285,0.048224607762180016
5286,0.042897099
5287,0.038976052848885216
5288,0.037585573
5289,0.055784342
5290,0.046098932
5291,0.040334567539490156
5292,0.060845475613329425
5293,0.038709677
5294,0.044053169
5295,0.036882342
5296,0.032961295650089234
5297,0.020510908
5298,0.056706001438427314
5299,0.04933273
5300,0.039881729
5301,0.053003383
5302,0.046786180442715965
5303,0.047020591
5304,0.043786793
5305,0.037569591
5306,0.056690018912655495
5307,0.052316134359766654
5308,0.051160064995604805
5309,0.060611065235342695
5310,0.053957007005673796
5311,0.033211689
5312,0.036211076
5313,0.058767747262992456
5314,0.05576836
5315,0.043115527
5316,0.049551157
5317,0.045395701
5318,0.021432567060014385
5319,0.031805226285927385
5320,0.030414746543778803
5321,0.034351775
5322,0.045864521
5323,0.027649769585253458
5324,0.019823659
5325,0.031117977677739005
5326,0.045880504
5327,0.014059295170613462
5328,0.021448549585786205
5329,0.027665752111025278
5330,0.024884793
5331,0.020276497695852536
5332,0.018012306544844304
5333,0.029290642231160596
5334,0.011560693641618497
5335,0.016621826802695715
5336,0.010607069603899736
5337,0.019386803761221066
5338,0.024666365
5339,0.008529341
5340,0.005077116
5341,0.015918595668735516
5342,0.012684797954236701
5343,0.014309688074372018
5344,0.009451
5345,0.005545936
5346,0.007154844
5347,0.017074665032897365
5348,0.005077116
5349,0.004155457
5350,0.005529954
5351,0.013840867
5352,0.004842705
5353,0.003686636
5354,0.010607069603899736
5355,0.011310300737859939
5356,0.015465757438533869
5357,0.00921659
5358,0.021901387815987855
5359,0.035742255134386405
5360,0.024213527
5361,0.026744093
5362,0.028587411097200394
5363,0.041037799
5364,0.037569590580964804
5365,0.036647932
5366,0.021432567060014385
5367,0.021432567060014385
5368,0.017058683
5369,0.030649156921765536
5370,0.024213527
5371,0.025119203004714846
5372,0.02144855
5373,0.013824884792626729
5374,0.001843318
5375,0.017511521
5376,0.034570203
5377,0.012215977198263232
5378,0.014746543778801843
5379,0.015902613142963692
5380,0.037788018
5381,0.038491249567139924
5382,0.058767747262992456
5383,0.046114914
5384,0.044942862
5385,0.062907221
5386,0.067749927
5387,0.037569590580964804
5388,0.04980155
5389,0.020510908
5390,0.027196931
5391,0.031805226285927385
5392,0.040100157161503426
5393,0.052081723981779925
5394,0.061751152
5395,0.074888788
5396,0.044474041714392266
5397,0.073732719
5398,0.066593857
5399,0.080184332
5400,0.098617512
5401,0.068202765
5402,0.075123199
5403,0.10577235555792334
5404,0.1117551477051757
5405,0.14079539703257773
5406,0.015215364534775311
5407,0.009232572
5408,0.016589861751152075
5409,0.023057457180149704
5410,0.022135798193974588
5411,0.015449774912762046
5412,0.014091260222157106
5413,0.027649769585253458
5414,0.028571428571428574
5415,0.02950907
5416,0.028118590341226924
5417,0.024884793
5418,0.015449774912762046
5419,0.01843318
5420,0.009232572
5421,0.018699555153032683
5422,0.013824884792626729
5423,0.010138248847926268
5424,0.004608295
5425,0.003921046
5426,0.009919821
5427,0.010138248847926268
5428,0.011763138968061585
5429,0.007389254
5430,0.006702006
5431,0.008076503
5432,0.015668203
5433,0.013137636184438348
5434,0.020276497695852536
5435,0.006451613
5436,0.013137636184438348
5437,0.006451613
5438,0.018433179723502304
5439,0.001843318
5440,0.017980341493300658
5441,0.014059295170613462
5442,0.010138248847926268
5443,0.005529954
5444,0.018433179723502304
5445,0.017745931115313925
5446,0.006451613
5447,0.016589861751152075
5448,0.023275885032364614
5449,0.018214751871287394
5450,0.022119815668202765
5451,0.024884793
5452,0.016589861751152075
5453,0.014746543778801843
5454,0.004608295
5455,0.011528728590074852
5456,0.008294931
5457,0.007373272
5458,0.019589249087664153
5459,0.015668202764976956
5460,0.016589861751152075
5461,0.023041475
5462,0.011981566820276499
5463,0.024884793
5464,0.018433179723502304
5465,0.024884792626728113
5466,0.017511521
5467,0.012903225806451613
5468,0.013824884792626729
5469,0.020276497695852536
5470,0.020276497695852536
5471,0.020510908
5472,0.011981566820276499
5473,0.010138248847926268
5474,0.020276497695852536
5475,0.014059295170613462
5476,0.022135798
5477,0.018449162249274127
5478,0.013824884792626729
5479,0.013824884792626729
5480,0.018902000479475774
5481,0.024900775152499933
5482,0.028353000719213657
5483,0.014293705548600197
5484,0.006451613
5485,0.013137636184438348
5486,0.017511521
5487,0.017745931115313925
5488,0.023041475
5489,0.025369595908473402
5490,0.031117977677739005
5491,0.022823046802162968
5492,0.017511520737327188
5493,0.043115527
5494,0.040835353347007275
5495,0.036647932
5496,0.047255001
5497,0.045411683226339206
5498,0.1032258064516129
5499,0.13665592285767564
5500,0.064750539
5501,0.084574199
5502,0.081340401
5503,0.079497083
5504,0.10046082949308754
5505,0.035726273
5506,0.044490024240164086
5507,0.020276497695852536
5508,0.023275885032364614
5509,0.02788418
5510,0.032274047
5511,0.038491249567139924
5512,0.062454383
5513,0.082981274
5514,0.051394475
5515,0.059939799
5516,0.053941024
5517,0.064782504
5518,0.076529661
5519,0.040116139687275246
5520,0.043802776
5521,0.055565915
5522,0.039412909
5523,0.081388349
5524,0.013840867
5525,0.012919208332223436
5526,0.003686636
5527,0.001156069
5528,0.011059907834101382
5529,0.003686636
5530,0.018449162249274127
5531,0.009919821
5532,0.003686636
5533,0.011310301
5534,0.010857462507658292
5535,0
5536,0.008545324
5537,0.012919208332223436
5538,0
5539,0.000921659
5540,0.006233185
5541,0.003686636
5542,0.012903225806451613
5543,0.003233798
5544,0.003921046
5545,0.013153618710210169
5546,0.034351775
5547,0.061298314
5548,0.018683572627260857
5549,0.019589249087664153
5550,0.029493087557603687
5551,0.031117977677739005
5552,0.038272822
5553,0.022370209
5554,0.031352388
5555,0.018449162249274127
5556,0.020526890599611092
5557,0.02168296
5558,0.021901387815987855
5559,0.034804614
5560,0.023744705788338084
5561,0.025838416664446872
5562,0.023510295410351347
5563,0.020292480221624356
5564,0.031352388
5565,0.021214139207799472
5566,0.012903225806451613
5567,0.026056844516661782
5568,0.056221198
5569,0.07467036
5570,0.041021816
5571,0.030414746543778803
5572,0.044708452092378996
5573,0.049082336645267836
5574,0.038256839189153194
5575,0.032961295650089234
5576,0.045880504
5577,0.031586798
5578,0.030430729069550622
5579,0.031133960203510825
5580,0.052081724
5581,0.039178498175328307
5582,0.055081111
5583,0.046082949
5584,0.04655177
5585,0.045630111078554116
5586,0.043786793
5587,0.042177886
5588,0.041943475
5589,0.054628273
5590,0.13320369729096188
5591,0.13642151247968887
5592,0.12006606110652354
5593,0.13942089981620095
5594,0.1405769691803628
5595,0.16316560560453902
5596,0.16177512586239046
5597,0.081356384
5598,0.10118004315281959
5599,0.091761008
5600,0.09130817
5601,0.088074372
5602,0.097525372
5603,0.096822141
5604,0.14910631043392558
5605,0.1585732931994353
5606,0.12490876641538584
5607,0.11686422844356836
5608,0.12701845981726648
5609,0.16457206787245943
5610,0.169180363
5611,0.11249034389067951
5612,0.13646946005700433
5613,0.15190325244399455
5614,0.1311739165179404
5615,0.15651154737487014
5616,0.055081111
5617,0.070312458
5618,0.054628273
5619,0.066828268
5620,0.078825817
5621,0.070296476
5622,0.061767135
5623,0.054393862710103616
5624,0.059923817
5625,0.068921979
5626,0.065688181
5627,0.051394475
5628,0.071921366
5629,0.069843638
5630,0.044490024240164086
5631,0.061314296
5632,0.05739325
5633,0.08968328
5634,0.088042407
5635,0.071670973
5636,0.08527743
5637,0.1062411763138968
5638,0.12609680083109134
5639,0.10997575983591272
5640,0.10972536693215418
5641,0.10764763858181721
5642,0.11872352894169043
5643,0.11917636717189209
5644,0.12540955222290298
5645,0.0788418
5646,0.10419541301510349
5647,0.094525985
